Bacardi Raspberry,Anchorage,Alaska,United States,86
Soup Bowl Clear 8oz92008,Alpharetta,Georgia,United States,13
Raspberries - Fresh,Jackson,Mississippi,United States,29
Bread - Petit Baguette,Colorado Springs,Colorado,United States,84
"Rosemary - Primerba, Paste",Montpelier,Vermont,United States,8
Lettuce - Red Leaf,Des Moines,Iowa,United States,44
Cup - 8oz Coffee Perforated,Houston,Texas,United States,70
Beef - Tenderloin Tails,Bismarck,North Dakota,United States,37
Chips Potato Swt Chilli Sour,San Jose,California,United States,81
Tea - Camomele,Pittsburgh,Pennsylvania,United States,52
Sauce - Balsamic Viniagrette,Nashville,Tennessee,United States,26
Mcguinness - Blue Curacao,Jackson,Mississippi,United States,10
Veal - Insides Provini,New York City,New York,United States,55
