Icecream - Dibs,Brooklyn,New York,United States,5
Shrimp - 31/40,Montgomery,Alabama,United States,8
"Pasta - Cappellini, Dry",Oklahoma City,Oklahoma,United States,22
Mousse - Banana Chocolate,Dallas,Texas,United States,21
"Soup - Knorr, Veg / Beef",Washington,District of Columbia,United States,8
Tarragon - Fresh,Idaho Falls,Idaho,United States,40
Wine - Stoneliegh Sauvignon,Sacramento,California,United States,90
"Crab - Dungeness, Whole",Long Beach,California,United States,79
Cod - Fillets,Colorado Springs,Colorado,United States,53
"Soup - Knorr, Ministrone",Miami,Florida,United States,26
Muffin - Blueberry Individual,Columbus,Georgia,United States,61
Pomello,Austin,Texas,United States,97
